"EventType","InsertText","DeleteText","SourceLocation","ClientTimestamp","CodeStateSection","ToolInstances","EditType","X-Metadata","CodeStateID","X-Compilable","EventID","SubjectID","AssignmentID"
"o","5",,"    filter_chosen = int(input('Which filter? '))
",,"stderr","1687967889910",,,,,,,
"o","5",,"                        ^^^^^^^^^^^^^^^^^^^^^^^
",,"stderr","1687967889910",,,,,,,
"o","5",,"  File ""<frozen codecs>"", line 319, in decode
",,"stderr","1687967889910",,,,,,,
"o","5",,"KeyboardInterrupt
",,"stderr","1687967889910",,,,,,,
"o","5",,"
Process finished with exit code -1073741510 (0xC000013A: interrupted by Ctrl+C)
",,"system","1687967889910",,,,,,,
"Run.Program","6","C:\Users\42gde\.conda\envs\physics_lab_assistant\python.exe C:/Users/42gde/PycharmProjects/physics_lab_tech_job/other/mean_filename_helper.py",,"PythonRunner",,"1687968106594","mean_filename_helper.py",,,,,,
"o","6",,"Filters:
",,"stdout","1687968106639",,,,,,,
"o","6",,"	1) BG
",,"stdout","1687968106639",,,,,,,
"o","6",,"	2) P12A
",,"stdout","1687968106639",,,,,,,
"o","6",,"	3) P14A
",,"stdout","1687968106639",,,,,,,
"o","6",,"	4) Quit
",,"stdout","1687968106639",,,,,,,
"o","6",,"Which filter? ",,"stdout","1687968106639",,,,,,,
"o","6",,"
Process finished with exit code 0
",,"system","1687968112588",,,,,,,
"Run.Program","7","C:\Users\42gde\.conda\envs\physics_lab_assistant\python.exe C:/Users/42gde/PycharmProjects/physics_lab_tech_job/other/mean_filename_helper.py",,"PythonRunner",,"1687968126914","mean_filename_helper.py",,,,,,
"o","7",,"
",,"stdout","1687968129816",,,,,,,
"o","7",,"Enter the beginning number: ",,"stdout","1687968129816",,,,,,,
"o","7",,"Enter the ending number: ",,"stdout","1687968134337",,,,,,,
"o","7",,"0023
",,"stdout","1687968137792",,,,,,,
"o","7",,"0124
",,"stdout","1687968137792",,,,,,,
"o","7",,"
",,"stdout","1687968137792",,,,,,,
"o","7",,"Start filename: BG_sr0023.tif
",,"stdout","1687968137792",,,,,,,
"o","7",,"End filename: BG_sr0124.tif
",,"stdout","1687968137792",,,,,,,
"o","7",,"
",,"stdout","1687968137792",,,,,,,
"o","7",,"Mean filename: FF_BG_0023-0124.tif
",,"stdout","1687968137792",,,,,,,
"o","7",,"
",,"stdout","1687968137792",,,,,,,
"o","7",,"
",,"stdout","1687968137792",,,,,,,
"o","7",,"Filters:
",,"stdout","1687968137792",,,,,,,
"o","7",,"	1) BG
",,"stdout","1687968137792",,,,,,,
"o","7",,"	2) P12A
",,"stdout","1687968137792",,,,,,,
"o","7",,"	3) P14A
",,"stdout","1687968137792",,,,,,,
"o","7",,"	4) Quit
",,"stdout","1687968137792",,,,,,,
"o","7",,"Which filter? ",,"stdout","1687968137792",,,,,,,
"o","7",,"
Process finished with exit code 0
",,"system","1687968144305",,,,,,,
"Run.Program","3","C:\Users\42gde\.conda\envs\physics_lab_assistant\python.exe C:/Users/42gde/PycharmProjects/physics_lab_tech_job/other/mean_filename_helper.py",,"PythonRunner",,"1687970327913","mean_filename_helper.py",,,,,,
"o","3",,"
",,"stdout","1687970330695",,,,,,,
"o","3",,"Enter the beginning number: ",,"stdout","1687970330695",,,,,,,
"o","3",,"Enter the ending number: ",,"stdout","1687970332290",,,,,,,
"o","3",,"
",,"stdout","1687970334335",,,,,,,
"o","3",,"Start filename: P14A_sr0010.tif
",,"stdout","1687970334335",,,,,,,
"o","3",,"End filename: P14A_sr0500.tif
",,"stdout","1687970334335",,,,,,,
"o","3",,"
",,"stdout","1687970334335",,,,,,,
"o","3",,"Mean filename: FF_P14A_0010-0500.tif
",,"stdout","1687970334335",,,,,,,
"o","3",,"
",,"stdout","1687970334335",,,,,,,
"o","3",,"
",,"stdout","1687970334335",,,,,,,
"o","3",,"Filters:
",,"stdout","1687970334335",,,,,,,
"o","3",,"	1) BG
",,"stdout","1687970334335",,,,,,,
"o","3",,"	2) P12A
",,"stdout","1687970334335",,,,,,,
"o","3",,"	3) P14A
",,"stdout","1687970334335",,,,,,,
"o","3",,"	4) Quit
",,"stdout","1687970334335",,,,,,,
"o","3",,"Which filter? ",,"stdout","1687970334335",,,,,,,
"o","3",,"Traceback (most recent call last):
",,"stderr","1687970540075",,,,,,,
"o","3",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 49, in <module>
",,"stderr","1687970540075",,,,,,,
"o","3",,"    main()
",,"stderr","1687970540075",,,,,,,
"o","3",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 38, in main
",,"stderr","1687970540075",,,,,,,
"o","3",,"    filter_name = filter_chooser()
",,"stderr","1687970540075",,,,,,,
"o","3",,"                  ^^^^^^^^^^^^^^^^
",,"stderr","1687970540075",,,,,,,
"o","3",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 22, in filter_chooser
",,"stderr","1687970540075",,,,,,,
"o","3",,"    filter_chosen = int(input('Which filter? '))
",,"stderr","1687970540075",,,,,,,
"o","3",,"                        ^^^^^^^^^^^^^^^^^^^^^^^
",,"stderr","1687970540075",,,,,,,
"o","3",,"  File ""<frozen codecs>"", line 319, in decode
",,"stderr","1687970540075",,,,,,,
"o","3",,"KeyboardInterrupt
",,"stderr","1687970540075",,,,,,,
"o","3",,"
Process finished with exit code -1073741510 (0xC000013A: interrupted by Ctrl+C)
",,"system","1687970540075",,,,,,,
"Run.Program","4","C:\Users\42gde\.conda\envs\physics_lab_assistant\python.exe C:/Users/42gde/PycharmProjects/physics_lab_tech_job/other/mean_filename_helper.py",,"PythonRunner",,"1687970540248","mean_filename_helper.py",,,,,,
"o","4",,"
",,"stdout","1687970542569",,,,,,,
"o","4",,"Enter the beginning number: ",,"stdout","1687970542569",,,,,,,
"o","4",,"Enter the ending number: ",,"stdout","1687970544130",,,,,,,
"o","4",,"
",,"stdout","1687970546875",,,,,,,
"o","4",,"Start filename: BG_sr0010.tif
",,"stdout","1687970546875",,,,,,,
"o","4",,"End filename: BG_sr0423.tif
",,"stdout","1687970546875",,,,,,,
"o","4",,"
",,"stdout","1687970546875",,,,,,,
"o","4",,"Mean filename: FF_BG_0010-0423.tif
",,"stdout","1687970546875",,,,,,,
"o","4",,"
",,"stdout","1687970546875",,,,,,,
"o","4",,"Calibration File Names:
",,"stdout","1687970546875",,,,,,,
"o","4",,"Start filename: BG_srff0010.tif
",,"stdout","1687970546875",,,,,,,
"o","4",,"End filename: BG_srff0423.tif
",,"stdout","1687970546875",,,,,,,
"o","4",,"
",,"stdout","1687970546875",,,,,,,
"o","4",,"
",,"stdout","1687970546875",,,,,,,
"o","4",,"Filters:
",,"stdout","1687970546875",,,,,,,
"o","4",,"	1) BG
",,"stdout","1687970546875",,,,,,,
"o","4",,"	2) P12A
",,"stdout","1687970546875",,,,,,,
"o","4",,"	3) P14A
",,"stdout","1687970546875",,,,,,,
"o","4",,"	4) Quit
",,"stdout","1687970546875",,,,,,,
"o","4",,"Which filter? ",,"stdout","1687970546875",,,,,,,
"o","4",,"
Process finished with exit code 0
",,"system","1687970578737",,,,,,,
"Run.Program","3","C:\Users\42gde\.conda\envs\physics_lab_assistant\python.exe C:/Users/42gde/PycharmProjects/physics_lab_tech_job/other/mean_filename_helper.py",,"PythonRunner",,"1688064813338","mean_filename_helper.py",,,,,,
"o","3",,"Traceback (most recent call last):
",,"stderr","1688064816295",,,,,,,
"o","3",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 55, in <module>
",,"stderr","1688064816295",,,,,,,
"o","3",,"    main()
",,"stderr","1688064816295",,,,,,,
"o","3",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 40, in main
",,"stderr","1688064816295",,,,,,,
"o","3",,"    filter_name = filter_chooser()
",,"stderr","1688064816295",,,,,,,
"o","3",,"                  ^^^^^^^^^^^^^^^^
",,"stderr","1688064816295",,,,,,,
"o","3",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 22, in filter_chooser
",,"stderr","1688064816295",,,,,,,
"o","3",,"    filter_chosen = int(input('Which filter? '))
",,"stderr","1688064816295",,,,,,,
"o","3",,"                    ^^^^^^^^^^^^^^^^^^^^^^^^^^^^
",,"stderr","1688064816295",,,,,,,
"o","3",,"ValueError: invalid literal for int() with base 10: ''
",,"stderr","1688064816295",,,,,,,
"o","3",,"
Process finished with exit code 1
",,"system","1688064816297",,,,,,,
"Run.Program","4","C:\Users\42gde\.conda\envs\physics_lab_assistant\python.exe C:/Users/42gde/PycharmProjects/physics_lab_tech_job/other/mean_filename_helper.py",,"PythonRunner",,"1688064914515","mean_filename_helper.py",,,,,,
"o","4",,"Traceback (most recent call last):
",,"stderr","1688064915963",,,,,,,
"o","4",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 55, in <module>
",,"stderr","1688064915963",,,,,,,
"o","4",,"    main()
",,"stderr","1688064915963",,,,,,,
"o","4",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 40, in main
",,"stderr","1688064915963",,,,,,,
"o","4",,"    filter_name = filter_chooser()
",,"stderr","1688064915963",,,,,,,
"o","4",,"                  ^^^^^^^^^^^^^^^^
",,"stderr","1688064915963",,,,,,,
"o","4",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 23, in filter_chooser
",,"stderr","1688064915963",,,,,,,
"o","4",,"    if int(filter_chosen) == 1:
",,"stderr","1688064915963",,,,,,,
"o","4",,"       ^^^^^^^^^^^^^^^^^^
",,"stderr","1688064915963",,,,,,,
"o","4",,"ValueError: invalid literal for int() with base 10: ''
",,"stderr","1688064915963",,,,,,,
"o","4",,"
Process finished with exit code 1
",,"system","1688064915965",,,,,,,
"Run.Program","5","C:\Users\42gde\.conda\envs\physics_lab_assistant\python.exe C:/Users/42gde/PycharmProjects/physics_lab_tech_job/other/mean_filename_helper.py",,"PythonRunner",,"1688065092780","mean_filename_helper.py",,,,,,
"o","5",,"Filters:
",,"stdout","1688065094408",,,,,,,
"o","5",,"	1) BG
",,"stdout","1688065094408",,,,,,,
"o","5",,"	2) P12A
",,"stdout","1688065094408",,,,,,,
"o","5",,"	3) P14A
",,"stdout","1688065094408",,,,,,,
"o","5",,"	4) Quit
",,"stdout","1688065094408",,,,,,,
"o","5",,"Which filter? ",,"stdout","1688065094408",,,,,,,
"o","5",,"Filters:
",,"stdout","1688065109702",,,,,,,
"o","5",,"	1) BG
",,"stdout","1688065109702",,,,,,,
"o","5",,"	2) P12A
",,"stdout","1688065109702",,,,,,,
"o","5",,"	3) P14A
",,"stdout","1688065109702",,,,,,,
"o","5",,"	4) Quit
",,"stdout","1688065109702",,,,,,,
"o","5",,"Which filter? ",,"stdout","1688065109702",,,,,,,
"o","5",,"
",,"stdout","1688065111399",,,,,,,
"o","5",,"Enter the beginning number: ",,"stdout","1688065111399",,,,,,,
"o","5",,"Enter the ending number: ",,"stdout","1688065113550",,,,,,,
"o","5",,"
",,"stdout","1688065114123",,,,,,,
"o","5",,"Start filename: BG_sr0001.tif
",,"stdout","1688065114123",,,,,,,
"o","5",,"End filename: BG_sr0005.tif
",,"stdout","1688065114123",,,,,,,
"o","5",,"
",,"stdout","1688065114123",,,,,,,
"o","5",,"Mean filename: FF_BG_0001-0005.tif
",,"stdout","1688065114123",,,,,,,
"o","5",,"
",,"stdout","1688065114123",,,,,,,
"o","5",,"Calibration File Names:
",,"stdout","1688065114123",,,,,,,
"o","5",,"Start filename: BG_srff0001.tif
",,"stdout","1688065114123",,,,,,,
"o","5",,"End filename: BG_srff0005.tif
",,"stdout","1688065114123",,,,,,,
"o","5",,"
",,"stdout","1688065114123",,,,,,,
"o","5",,"
",,"stdout","1688065114123",,,,,,,
"o","5",,"Filters:
",,"stdout","1688065114123",,,,,,,
"o","5",,"	1) BG
",,"stdout","1688065114123",,,,,,,
"o","5",,"	2) P12A
",,"stdout","1688065114123",,,,,,,
"o","5",,"	3) P14A
",,"stdout","1688065114123",,,,,,,
"o","5",,"	4) Quit
",,"stdout","1688065114123",,,,,,,
"o","5",,"Which filter? ",,"stdout","1688065114123",,,,,,,
"o","5",,"Traceback (most recent call last):
",,"stderr","1688065126727",,,,,,,
"o","5",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 58, in <module>
",,"stderr","1688065126727",,,,,,,
"o","5",,"    main()
",,"stderr","1688065126727",,,,,,,
"o","5",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 43, in main
",,"stderr","1688065126727",,,,,,,
"o","5",,"    filter_name = filter_chooser()
",,"stderr","1688065126727",,,,,,,
"o","5",,"                  ^^^^^^^^^^^^^^^^
",,"stderr","1688065126727",,,,,,,
"o","5",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 22, in filter_chooser
",,"stderr","1688065126727",,,,,,,
"o","5",,"    filter_chosen = input('Which filter? ')
",,"stderr","1688065126727",,,,,,,
"o","5",,"                    ^^^^^^^^^^^^^^^^^^^^^^^
",,"stderr","1688065126727",,,,,,,
"o","5",,"  File ""<frozen codecs>"", line 319, in decode
",,"stderr","1688065126727",,,,,,,
"o","5",,"KeyboardInterrupt
",,"stderr","1688065126727",,,,,,,
"o","5",,"
Process finished with exit code -1073741510 (0xC000013A: interrupted by Ctrl+C)
",,"system","1688065126728",,,,,,,
"Run.Program","3","C:\Users\42gde\.conda\envs\physics_lab_assistant\python.exe C:/Users/42gde/PycharmProjects/physics_lab_tech_job/other/mean_filename_helper.py",,"PythonRunner",,"1688522452966","mean_filename_helper.py",,,,,,
"o","3",,"Modes:
",,"stdout","1688522458723",,,,,,,
"o","3",,"	1) All filters
",,"stdout","1688522458723",,,,,,,
"o","3",,"	2) One filter
",,"stdout","1688522458723",,,,,,,
"o","3",,"Which mode? ",,"stdout","1688522458723",,,,,,,
"o","3",,"Modes:
",,"stdout","1688522463268",,,,,,,
"o","3",,"	1) All filters
",,"stdout","1688522463268",,,,,,,
"o","3",,"	2) One filter
",,"stdout","1688522463268",,,,,,,
"o","3",,"Which mode? ",,"stdout","1688522463268",,,,,,,
"o","3",,"Traceback (most recent call last):
",,"stderr","1688522517887",,,,,,,
"o","3",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 103, in <module>
",,"stderr","1688522517887",,,,,,,
"o","3",,"    main()
",,"stderr","1688522517887",,,,,,,
"o","3",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 76, in main
",,"stderr","1688522517887",,,,,,,
"o","3",,"    mode = input(""Which mode? "")
",,"stderr","1688522517887",,,,,,,
"o","3",,"           ^^^^^^^^^^^^^^^^^^^^^
",,"stderr","1688522517887",,,,,,,
"o","3",,"  File ""<frozen codecs>"", line 319, in decode
",,"stderr","1688522517887",,,,,,,
"o","3",,"KeyboardInterrupt
",,"stderr","1688522517887",,,,,,,
"o","3",,"
Process finished with exit code -1073741510 (0xC000013A: interrupted by Ctrl+C)
",,"system","1688522517887",,,,,,,
"Run.Program","4","C:\Users\42gde\.conda\envs\physics_lab_assistant\python.exe C:/Users/42gde/PycharmProjects/physics_lab_tech_job/other/mean_filename_helper.py",,"PythonRunner",,"1688522518054","mean_filename_helper.py",,,,,,
"o","4",,"
",,"stdout","1688522519516",,,,,,,
"o","4",,"Enter the beginning number: ",,"stdout","1688522519516",,,,,,,
"o","4",,"Enter the ending number: ",,"stdout","1688522526222",,,,,,,
"o","4",,"
",,"stdout","1688522528838",,,,,,,
"o","4",,"Start filename: P14A_sr0008.tif
",,"stdout","1688522528838",,,,,,,
"o","4",,"End filename: P14A_sr0050.tif
",,"stdout","1688522528838",,,,,,,
"o","4",,"
",,"stdout","1688522528838",,,,,,,
"o","4",,"Mean filename: FF_P14A_0008-0050.tif
",,"stdout","1688522528838",,,,,,,
"o","4",,"
",,"stdout","1688522528838",,,,,,,
"o","4",,"Calibration File Names:
",,"stdout","1688522528838",,,,,,,
"o","4",,"Start filename: P14A_srff0008.tif
",,"stdout","1688522528838",,,,,,,
"o","4",,"End filename: P14A_srff0050.tif
",,"stdout","1688522528838",,,,,,,
"o","4",,"
",,"stdout","1688522528838",,,,,,,
"o","4",,"
",,"stdout","1688522528838",,,,,,,
"o","4",,"
",,"stdout","1688522528838",,,,,,,
"o","4",,"Start filename: P12A_sr0008.tif
",,"stdout","1688522528838",,,,,,,
"o","4",,"End filename: P12A_sr0050.tif
",,"stdout","1688522528838",,,,,,,
"o","4",,"
",,"stdout","1688522528838",,,,,,,
"o","4",,"Mean filename: FF_P12A_0008-0050.tif
",,"stdout","1688522528838",,,,,,,
"o","4",,"
",,"stdout","1688522528838",,,,,,,
"o","4",,"Calibration File Names:
",,"stdout","1688522528838",,,,,,,
"o","4",,"Start filename: P12A_srff0008.tif
",,"stdout","1688522528838",,,,,,,
"o","4",,"End filename: P12A_srff0050.tif
",,"stdout","1688522528838",,,,,,,
"o","4",,"
",,"stdout","1688522528838",,,,,,,
"o","4",,"
",,"stdout","1688522528838",,,,,,,
"o","4",,"
",,"stdout","1688522528838",,,,,,,
"o","4",,"Start filename: BG_sr0008.tif
",,"stdout","1688522528838",,,,,,,
"o","4",,"End filename: BG_sr0050.tif
",,"stdout","1688522528838",,,,,,,
"o","4",,"
",,"stdout","1688522528838",,,,,,,
"o","4",,"Mean filename: FF_BG_0008-0050.tif
",,"stdout","1688522528838",,,,,,,
"o","4",,"
",,"stdout","1688522528838",,,,,,,
"o","4",,"Calibration File Names:
",,"stdout","1688522528838",,,,,,,
"o","4",,"Start filename: BG_srff0008.tif
",,"stdout","1688522528838",,,,,,,
"o","4",,"End filename: BG_srff0050.tif
",,"stdout","1688522528838",,,,,,,
"o","4",,"
",,"stdout","1688522528838",,,,,,,
"o","4",,"
",,"stdout","1688522528838",,,,,,,
"o","4",,"
",,"stdout","1688522528838",,,,,,,
"o","4",,"Enter the beginning number: ",,"stdout","1688522528838",,,,,,,
"o","4",,"Traceback (most recent call last):
",,"stderr","1688522673791",,,,,,,
"o","4",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 103, in <module>
",,"stderr","1688522673791",,,,,,,
"o","4",,"    main()
",,"stderr","1688522673791",,,,,,,
"o","4",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 79, in main
",,"stderr","1688522673791",,,,,,,
"o","4",,"    mode1()
",,"stderr","1688522673791",,,,,,,
"o","4",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 43, in mode1
",,"stderr","1688522673791",,,,,,,
"o","4",,"    start, end = get_beginning_and_end()
",,"stderr","1688522673791",,,,,,,
"o","4",,"                 ^^^^^^^^^^^^^^^^^^^^^^^
",,"stderr","1688522673791",,,,,,,
"o","4",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 12, in get_beginning_and_end
",,"stderr","1688522673791",,,,,,,
"o","4",,"    begin = int(input('Enter the beginning number: '))
",,"stderr","1688522673791",,,,,,,
"o","4",,"                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
",,"stderr","1688522673791",,,,,,,
"o","4",,"  File ""<frozen codecs>"", line 319, in decode
",,"stderr","1688522673791",,,,,,,
"o","4",,"KeyboardInterrupt
",,"stderr","1688522673791",,,,,,,
"o","4",,"
Process finished with exit code -1073741510 (0xC000013A: interrupted by Ctrl+C)
",,"system","1688522673791",,,,,,,
"Run.Program","5","C:\Users\42gde\.conda\envs\physics_lab_assistant\python.exe C:/Users/42gde/PycharmProjects/physics_lab_tech_job/other/mean_filename_helper.py",,"PythonRunner",,"1688522673963","mean_filename_helper.py",,,,,,
"o","5",,"
",,"stdout","1688522675566",,,,,,,
"o","5",,"Enter the beginning number: ",,"stdout","1688522675566",,,,,,,
"o","5",,"Enter the ending number: ",,"stdout","1688522680018",,,,,,,
"o","5",,"--- P14A ---
",,"stdout","1688522681319",,,,,,,
"o","5",,"
",,"stdout","1688522681319",,,,,,,
"o","5",,"Start filename: P14A_sr0002.tif
",,"stdout","1688522681319",,,,,,,
"o","5",,"End filename: P14A_sr0550.tif
",,"stdout","1688522681319",,,,,,,
"o","5",,"
",,"stdout","1688522681319",,,,,,,
"o","5",,"Mean filename: FF_P14A_0002-0550.tif
",,"stdout","1688522681319",,,,,,,
"o","5",,"
",,"stdout","1688522681319",,,,,,,
"o","5",,"Calibration File Names:
",,"stdout","1688522681319",,,,,,,
"o","5",,"Start filename: P14A_srff0002.tif
",,"stdout","1688522681319",,,,,,,
"o","5",,"End filename: P14A_srff0550.tif
",,"stdout","1688522681319",,,,,,,
"o","5",,"
",,"stdout","1688522681319",,,,,,,
"o","5",,"
",,"stdout","1688522681319",,,,,,,
"o","5",,"--- P12A ---
",,"stdout","1688522681319",,,,,,,
"o","5",,"
",,"stdout","1688522681319",,,,,,,
"o","5",,"Start filename: P12A_sr0002.tif
",,"stdout","1688522681319",,,,,,,
"o","5",,"End filename: P12A_sr0550.tif
",,"stdout","1688522681319",,,,,,,
"o","5",,"
",,"stdout","1688522681319",,,,,,,
"o","5",,"Mean filename: FF_P12A_0002-0550.tif
",,"stdout","1688522681319",,,,,,,
"o","5",,"
",,"stdout","1688522681319",,,,,,,
"o","5",,"Calibration File Names:
",,"stdout","1688522681319",,,,,,,
"o","5",,"Start filename: P12A_srff0002.tif
",,"stdout","1688522681319",,,,,,,
"o","5",,"End filename: P12A_srff0550.tif
",,"stdout","1688522681320",,,,,,,
"o","5",,"
",,"stdout","1688522681320",,,,,,,
"o","5",,"
",,"stdout","1688522681320",,,,,,,
"o","5",,"--- BG ---
",,"stdout","1688522681320",,,,,,,
"o","5",,"
",,"stdout","1688522681320",,,,,,,
"o","5",,"Start filename: BG_sr0002.tif
",,"stdout","1688522681320",,,,,,,
"o","5",,"End filename: BG_sr0550.tif
",,"stdout","1688522681320",,,,,,,
"o","5",,"
",,"stdout","1688522681320",,,,,,,
"o","5",,"Mean filename: FF_BG_0002-0550.tif
",,"stdout","1688522681320",,,,,,,
"o","5",,"
",,"stdout","1688522681320",,,,,,,
"o","5",,"Calibration File Names:
",,"stdout","1688522681320",,,,,,,
"o","5",,"Start filename: BG_srff0002.tif
",,"stdout","1688522681320",,,,,,,
"o","5",,"End filename: BG_srff0550.tif
",,"stdout","1688522681320",,,,,,,
"o","5",,"
",,"stdout","1688522681320",,,,,,,
"o","5",,"
",,"stdout","1688522681320",,,,,,,
"o","5",,"
",,"stdout","1688522681320",,,,,,,
"o","5",,"Enter the beginning number: ",,"stdout","1688522681320",,,,,,,
"o","5",,"Traceback (most recent call last):
",,"stderr","1688522703817",,,,,,,
"o","5",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 104, in <module>
",,"stderr","1688522703817",,,,,,,
"o","5",,"    main()
",,"stderr","1688522703817",,,,,,,
"o","5",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 80, in main
",,"stderr","1688522703817",,,,,,,
"o","5",,"    mode1()
",,"stderr","1688522703817",,,,,,,
"o","5",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 43, in mode1
",,"stderr","1688522703817",,,,,,,
"o","5",,"    start, end = get_beginning_and_end()
",,"stderr","1688522703817",,,,,,,
"o","5",,"                 ^^^^^^^^^^^^^^^^^^^^^^^
",,"stderr","1688522703817",,,,,,,
"o","5",,"  File ""C:\Users\42gde\PycharmProjects\physics_lab_tech_job\other\mean_filename_helper.py"", line 12, in get_beginning_and_end
",,"stderr","1688522703817",,,,,,,
"o","5",,"    begin = int(input('Enter the beginning number: '))
",,"stderr","1688522703817",,,,,,,
"o","5",,"                ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
",,"stderr","1688522703817",,,,,,,
"o","5",,"  File ""<frozen codecs>"", line 319, in decode
",,"stderr","1688522703817",,,,,,,
"o","5",,"KeyboardInterrupt
",,"stderr","1688522703817",,,,,,,
"o","5",,"
Process finished with exit code -1073741510 (0xC000013A: interrupted by Ctrl+C)
",,"system","1688522703817",,,,,,,
"Run.Program","6","C:\Users\42gde\.conda\envs\physics_lab_assistant\python.exe C:/Users/42gde/PycharmProjects/physics_lab_tech_job/other/mean_filename_helper.py",,"PythonRunner",,"1688522703988","mean_filename_helper.py",,,,,,
"o","6",,"
",,"stdout","1688522706401",,,,,,,
"o","6",,"Enter the beginning number: ",,"stdout","1688522706401",,,,,,,
"o","6",,"Enter the ending number: ",,"stdout","1688522708438",,,,,,,
"o","6",,"
",,"stdout","1688522709568",,,,,,,
"o","6",,"--- P14A ---
",,"stdout","1688522709568",,,,,,,
"o","6",,"
",,"stdout","1688522709568",,,,,,,
"o","6",,"Start filename: P14A_sr0005.tif
",,"stdout","1688522709568",,,,,,,
"o","6",,"End filename: P14A_sr0050.tif
",,"stdout","1688522709568",,,,,,,
"o","6",,"
",,"stdout","1688522709568",,,,,,,
"o","6",,"Mean filename: FF_P14A_0005-0050.tif
",,"stdout","1688522709568",,,,,,,
"o","6",,"
",,"stdout","1688522709568",,,,,,,
"o","6",,"Calibration File Names:
",,"stdout","1688522709568",,,,,,,
"o","6",,"Start filename: P14A_srff0005.tif
",,"stdout","1688522709568",,,,,,,
"o","6",,"End filename: P14A_srff0050.tif
",,"stdout","1688522709568",,,,,,,
"o","6",,"
",,"stdout","1688522709568",,,,,,,
"o","6",,"
",,"stdout","1688522709568",,,,,,,
"o","6",,"--- P12A ---
",,"stdout","1688522709568",,,,,,,
"o","6",,"
",,"stdout","1688522709568",,,,,,,
"o","6",,"Start filename: P12A_sr0005.tif
",,"stdout","1688522709568",,,,,,,
"o","6",,"End filename: P12A_sr0050.tif
",,"stdout","1688522709568",,,,,,,
"o","6",,"
",,"stdout","1688522709568",,,,,,,
"o","6",,"Mean filename: FF_P12A_0005-0050.tif
",,"stdout","1688522709568",,,,,,,
"o","6",,"
",,"stdout","1688522709568",,,,,,,
"o","6",,"Calibration File Names:
",,"stdout","1688522709568",,,,,,,
"o","6",,"Start filename: P12A_srff0005.tif
",,"stdout","1688522709568",,,,,,,
"o","6",,"End filename: P12A_srff0050.tif
",,"stdout","1688522709568",,,,,,,
"o","6",,"
",,"stdout","1688522709568",,,,,,,
"o","6",,"
",,"stdout","1688522709569",,,,,,,
"o","6",,"--- BG ---
",,"stdout","1688522709569",,,,,,,
"o","6",,"
",,"stdout","1688522709569",,,,,,,
"o","6",,"Start filename: BG_sr0005.tif
",,"stdout","1688522709569",,,,,,,
"o","6",,"End filename: BG_sr0050.tif
",,"stdout","1688522709569",,,,,,,
"o","6",,"
",,"stdout","1688522709569",,,,,,,
"o","6",,"Mean filename: FF_BG_0005-0050.tif
",,"stdout","1688522709569",,,,,,,
"o","6",,"
",,"stdout","1688522709569",,,,,,,
"o","6",,"Calibration File Names:
",,"stdout","1688522709569",,,,,,,
"o","6",,"Start filename: BG_srff0005.tif
",,"stdout","1688522709569",,,,,,,
"o","6",,"End filename: BG_srff0050.tif
",,"stdout","1688522709569",,,,,,,
"o","6",,"
",,"stdout","1688522709569",,,,,,,
"o","6",,"
",,"stdout","1688522709569",,,,,,,
"o","6",,"
",,"stdout","1688522709569",,,,,,,
