"EventType","InsertText","DeleteText","SourceLocation","ClientTimestamp","CodeStateSection","ToolInstances","EditType","X-Metadata","CodeStateID","X-Compilable","EventID","SubjectID","AssignmentID"
"X-Keystroke","a",,"269","1692116380588","csvhandling.py","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","n","","269","1692116380719","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"270","1692116380719","csvhandling.py","1.1.5 for 2021-2022 @t1",,"n",,,,,
"File.Edit","d","","270","1692116380779","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","d",,"271","1692116380779","csvhandling.py","1.1.5 for 2021-2022 @t1",,"d",,,,,
"File.Edit"," ","","271","1692116380852","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"272","1692116380853","csvhandling.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","w","","272","1692116381044","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","w",,"273","1692116381044","csvhandling.py","1.1.5 for 2021-2022 @t1",,"w",,,,,
"File.Edit","a","","273","1692116381144","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"274","1692116381144","csvhandling.py","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","v","","274","1692116381372","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","v",,"275","1692116381373","csvhandling.py","1.1.5 for 2021-2022 @t1",,"v",,,,,
"File.Edit","e","","275","1692116381506","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"276","1692116381506","csvhandling.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit"," ","","276","1692116381567","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"277","1692116381567","csvhandling.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","c","","277","1692116382033","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","c",,"278","1692116382033","csvhandling.py","1.1.5 for 2021-2022 @t1",,"c",,,,,
"File.Edit","o","","278","1692116382143","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"279","1692116382143","csvhandling.py","1.1.5 for 2021-2022 @t1",,"o",,,,,
"File.Edit","r","","279","1692116382458","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"280","1692116382458","csvhandling.py","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","r","","280","1692116382609","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"281","1692116382610","csvhandling.py","1.1.5 for 2021-2022 @t1",,"r",,,,,
"File.Edit","e","","281","1692116382771","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"282","1692116382771","csvhandling.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","l","","282","1692116382922","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","l",,"283","1692116382922","csvhandling.py","1.1.5 for 2021-2022 @t1",,"l",,,,,
"File.Edit","a","","283","1692116383072","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"284","1692116383072","csvhandling.py","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","t","","284","1692116383334","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","t",,"285","1692116383334","csvhandling.py","1.1.5 for 2021-2022 @t1",,"t",,,,,
"File.Edit","i","","285","1692116383462","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","i",,"286","1692116383462","csvhandling.py","1.1.5 for 2021-2022 @t1",,"i",,,,,
"File.Edit","o","","286","1692116383542","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","o",,"287","1692116383542","csvhandling.py","1.1.5 for 2021-2022 @t1",,"o",,,,,
"File.Edit","n","","287","1692116383615","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"288","1692116383624","csvhandling.py","1.1.5 for 2021-2022 @t1",,"n",,,,,
"X-Action","Backspace",,,"1692116393498","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","o","302","1692116393500","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116393761","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","f","301","1692116393762","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116393793","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","n","300","1692116393794","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116393824","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","i","299","1692116393825","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116393854","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","_","298","1692116393855","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116393885","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","M","297","1692116393886","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116393915","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","T","296","1692116393916","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116393946","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","M","295","1692116393948","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116393993","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","e","294","1692116393994","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116394648","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","l","293","1692116394649","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116394845","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","i","292","1692116394846","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116395021","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","h","291","1692116395022","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116395261","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","C","290","1692116395262","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","i","","290","1692116397135","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","i",,"291","1692116397135","csvhandling.py","1.1.5 for 2021-2022 @t1",,"i",,,,,
"File.Edit","n","","291","1692116397192","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","n",,"292","1692116397192","csvhandling.py","1.1.5 for 2021-2022 @t1",,"n",,,,,
"File.Edit","_","","292","1692116397786","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","_",,"293","1692116397786","csvhandling.py","1.1.5 for 2021-2022 @t1",,"_",,,,,
"File.Edit","c","","293","1692116397910","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","c",,"294","1692116397910","csvhandling.py","1.1.5 for 2021-2022 @t1",,"c",,,,,
"File.Edit","s","","294","1692116398068","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","s",,"295","1692116398068","csvhandling.py","1.1.5 for 2021-2022 @t1",,"s",,,,,
"File.Edit","v","","295","1692116398189","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","v",,"296","1692116398190","csvhandling.py","1.1.5 for 2021-2022 @t1",,"v",,,,,
"X-Action","Backspace",,,"1692116425827","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","'","312","1692116425829","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116426090","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","/","311","1692116426091","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116426122","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","/","310","1692116426123","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116426152","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","'","309","1692116426153","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116426182","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit",""," ","308","1692116426183","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116426215","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","+","307","1692116426215","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116426246","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit",""," ","306","1692116426247","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116426276","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","r","305","1692116426277","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116426591","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","a","304","1692116426592","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116426781","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","e","303","1692116426782","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116426945","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","y","302","1692116426946","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116427109","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit",""," ","301","1692116427110","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116427266","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","+","300","1692116427267","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116427463","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit",""," ","299","1692116427464","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116484263","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","",")","338","1692116484265","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116484517","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","t","337","1692116484518","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116484548","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","n","336","1692116484549","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116484581","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","i","335","1692116484581","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116484612","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","_","334","1692116484614","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116484659","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","h","333","1692116484660","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116484690","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","t","332","1692116484691","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116484722","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","n","331","1692116484722","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116484751","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","o","330","1692116484752","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116484782","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","m","329","1692116484783","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116484814","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","(","328","1692116484815","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116484846","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","g","327","1692116484847","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116484878","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","n","326","1692116484879","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116484910","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","i","325","1692116484911","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116484942","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","t","324","1692116484943","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116484990","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","r","323","1692116484991","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116485022","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","e","322","1692116485023","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116485055","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","v","321","1692116485056","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116485088","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","n","320","1692116485089","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116485118","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","o","319","1692116485119","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116485150","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","c","318","1692116485151","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116485180","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","_","317","1692116485181","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116485212","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","h","316","1692116485213","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116485244","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","t","315","1692116485245","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116485275","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","n","314","1692116485276","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116485307","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","o","313","1692116485308","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116485354","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","m","312","1692116485355","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116485386","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit",""," ","311","1692116485387","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116485416","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","=","310","1692116485417","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116485581","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit",""," ","309","1692116485582","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116485737","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","h","308","1692116485738","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116485919","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","t","307","1692116485920","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116486073","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","n","306","1692116486073","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116486236","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","o","305","1692116486236","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116486399","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","m","304","1692116486399","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116486676","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit",""," ","303","1692116486677","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","","   ","300","1692116486677","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116487475","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","
","300","1692116487476","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Move Cursor",,,"1692116496932","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Move Cursor",,,,,
"X-Action","Backspace",,,"1692116499950","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","+ year + '_' + month + '_ChileMTM_info.csv'","324","1692116499954","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","+","","324","1692116500871","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","+",,"325","1692116500871","csvhandling.py","1.1.5 for 2021-2022 @t1",,"+",,,,,
"File.Edit"," ","","325","1692116501104","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"326","1692116501105","csvhandling.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","C","","326","1692116510771","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","C",,"327","1692116510771","csvhandling.py","1.1.5 for 2021-2022 @t1",,"C",,,,,
"File.Edit","h","","327","1692116511040","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","h",,"328","1692116511048","csvhandling.py","1.1.5 for 2021-2022 @t1",,"h",,,,,
"X-Action","Backspace",,,"1692116511656","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","h","327","1692116511658","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116511787","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","C","326","1692116511788","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","""","","326","1692116513069","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"File.Edit","""","","327","1692116513070","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","""",,"327","1692116513070","csvhandling.py","1.1.5 for 2021-2022 @t1",,"""",,,,,
"File.Edit","C","","327","1692116513417","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","C",,"328","1692116513418","csvhandling.py","1.1.5 for 2021-2022 @t1",,"C",,,,,
"File.Edit","h","","328","1692116513522","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","h",,"329","1692116513522","csvhandling.py","1.1.5 for 2021-2022 @t1",,"h",,,,,
"File.Edit","e","","329","1692116513604","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"330","1692116513604","csvhandling.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","\","","330","1692116513935","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","\",,"331","1692116513936","csvhandling.py","1.1.5 for 2021-2022 @t1",,"\",,,,,
"File.Edit","i","","331","1692116514128","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","i",,"332","1692116514128","csvhandling.py","1.1.5 for 2021-2022 @t1",,"i",,,,,
"X-Action","Backspace",,,"1692116514622","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","i","331","1692116514623","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116514773","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","\","330","1692116514774","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116514935","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","e","329","1692116514936","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","i","","329","1692116515334","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","i",,"330","1692116515335","csvhandling.py","1.1.5 for 2021-2022 @t1",,"i",,,,,
"File.Edit","l","","330","1692116515438","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","l",,"331","1692116515438","csvhandling.py","1.1.5 for 2021-2022 @t1",,"l",,,,,
"File.Edit","e","","331","1692116515564","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"332","1692116515565","csvhandling.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","M","","332","1692116516444","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","M",,"333","1692116516444","csvhandling.py","1.1.5 for 2021-2022 @t1",,"M",,,,,
"File.Edit","T","","333","1692116516673","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","T",,"334","1692116516674","csvhandling.py","1.1.5 for 2021-2022 @t1",,"T",,,,,
"File.Edit","M","","334","1692116516793","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","M",,"335","1692116516793","csvhandling.py","1.1.5 for 2021-2022 @t1",,"M",,,,,
"File.Edit","_","","335","1692116518070","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","_",,"336","1692116518070","csvhandling.py","1.1.5 for 2021-2022 @t1",,"_",,,,,
"File.Edit","2","","336","1692116518941","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","2",,"337","1692116518942","csvhandling.py","1.1.5 for 2021-2022 @t1",,"2",,,,,
"X-Action","Backspace",,,"1692116519287","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","2","336","1692116519291","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"X-Action","Backspace",,,"1692116520254","csvhandling.py","1.1.5 for 2021-2022 @t1",,"Backspace",,,,,
"File.Edit","","_","335","1692116520255","csvhandling.py","1.1.5 for 2021-2022 @t1","Delete",,,,,,
"File.Edit","_","","335","1692116521448","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","_",,"336","1692116521448","csvhandling.py","1.1.5 for 2021-2022 @t1",,"_",,,,,
"X-Keystroke","""",,"337","1692116522520","csvhandling.py","1.1.5 for 2021-2022 @t1",,"""",,,,,
"File.Edit"," ","","337","1692116522726","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke"," ",,"338","1692116522726","csvhandling.py","1.1.5 for 2021-2022 @t1",," ",,,,,
"File.Edit","+","","338","1692116523026","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","+",,"339","1692116523026","csvhandling.py","1.1.5 for 2021-2022 @t1",,"+",,,,,
"File.Edit","y","","339","1692116525556","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","y",,"340","1692116525556","csvhandling.py","1.1.5 for 2021-2022 @t1",,"y",,,,,
"File.Edit","e","","340","1692116525632","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","e",,"341","1692116525637","csvhandling.py","1.1.5 for 2021-2022 @t1",,"e",,,,,
"File.Edit","a","","341","1692116525691","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","a",,"342","1692116525694","csvhandling.py","1.1.5 for 2021-2022 @t1",,"a",,,,,
"File.Edit","r","","342","1692116525787","csvhandling.py","1.1.5 for 2021-2022 @t1","Insert",,,,,,
"X-Keystroke","r",,"343","1692116525793","csvhandling.py","1.1.5 for 2021-2022 @t1",,"r",,,,,
